sessionid,tt_s,distance_m,slope_pct,speed_kmph,power_w,heartrate_bpm,frequency_ppm,cycle,thrust_left_ms,thrust_right_ms,impulse_left_ns,impulse_right_ns,force_meanl_n,force_meanr_n,f_tot_mean_n,treadmill_force_n,altitude_m,latitude_deg,longitude_deg,lap,rifle,gear,usernote = None
2107,1717509245,4672.94,0,8.9,76,196,54,696,270,230,30.1,21.4,29,23,52,0,372,63.1922055222094,14.6686326339841,3,0,2L,
2107,1717509246,4675.12,0,7.9,76,197,55,696,300,260,32.6,28.3,33,25,58,0,372,63.1921869982034,14.6686326339841,3,0,2L,
2107,1717509247,4677.38,0,7.3,75,197,54,698,340,240,42.4,24.8,36,26,62,0,372,63.1921694800258,14.6686102543026,3,0,2L,
2107,1717509248,4679.49,0,6,63,197,53,698,330,270,40.4,31.6,37,26,63,0,371,63.192154224962,14.6685852762312,3,0,2L,
2107,1717509249,4681.44,0,5.6,63,198,54,700,310,250,39.2,27.1,37,24,61,0,371,63.1921408139169,14.6685600467026,3,0,2L,
2107,1717509250,4683.66,0,5.8,63,197,54,700,310,230,39.2,21.9,36,23,59,0,371,63.1921248044819,14.6685338113457,3,0,2L,
2107,1717509251,4686.25,0,6.9,57,197,54,701,330,230,39.5,23.3,34,24,58,0,370,63.1921046879143,14.6685078274459,3,0,2L,
2107,1717509252,4689.18,0,7.9,57,197,52,702,330,280,38.5,33,32,24,56,0,370,63.1920807156712,14.6684837713838,3,0,2L,
2107,1717509253,4691.93,0,6.4,55,198,53,702,300,280,32,33,29,23,52,0,370,63.1920574139804,14.668465834111,3,0,2L,
2107,1717509254,4694.2,0,6,47,196,53,704,310,230,29.2,21,26,21,47,0,369,63.1920378003269,14.6684528421611,3,0,2L,
2107,1717509255,4696.25,0,5.8,42,197,52,704,280,230,26.9,23.3,25,19,44,0,369,63.1920199468732,14.6684428676963,3,0,2L,
2107,1717509256,4698.16,0,5.1,35,197,53,706,270,230,25.3,20.1,23,18,41,0,369,63.1920030992478,14.6684357430786,3,0,2L,
2107,1717509257,4699.8,0,4.9,32,197,52,706,260,230,25.4,19.2,22,16,38,0,369,63.1919888500124,14.6684284508228,3,0,2L,
2107,1717509258,4701.19,0,4.6,32,197,51,708,240,210,18.4,14.2,20,15,35,0,369,63.191977031529,14.6684190630913,3,0,2L,
2107,1717509259,4702.87,0,5.5,32,198,51,708,240,210,18.4,17.7,20,15,35,0,369,63.1919634528458,14.6684043947607,3,0,2L,
2107,1717509260,4704.92,0,6,38,198,52,709,260,220,22.6,18.4,22,16,38,0,369,63.1919470243156,14.6683861222118,3,0,2L,
2107,1717509261,4707.07,0,6.1,40,198,51,710,270,220,25.7,18.4,23,17,40,0,369,63.1919297575951,14.6683669276536,3,0,2L,
2107,1717509262,4709.34,0,6.4,46,199,51,710,290,220,27.9,19.1,25,18,43,0,369,63.1919114850462,14.6683465596288,3,0,2L,
2107,1717509263,4711.94,0,7.6,55,199,51,712,300,250,30.5,21.1,26,18,44,0,369,63.1918903626502,14.6683241799474,3,0,2L,
2107,1717509264,4714.78,0,8.3,58,198,52,712,280,230,27,20.7,26,19,45,0,370,63.1918668095022,14.6683023031801,3,0,2L,
2107,1717509265,4717.5,0,8.1,58,199,51,714,310,230,31.6,20.4,27,20,47,0,371,63.1918438430876,14.6682839468122,3,0,2L,
2107,1717509266,4719.86,0,7,60,199,51,714,310,250,31.6,23.9,29,21,50,0,371,63.1918235588819,14.6682697813958,3,0,2L,
2107,1717509267,4722.11,0,6.1,60,199,53,715,320,250,32.4,23.1,31,23,54,0,371,63.1918042805046,14.6682568732649,3,0,2L,
2107,1717509268,4724.43,0,6,60,198,53,716,310,270,30.9,28.7,34,26,60,0,371,63.1917844992131,14.6682419534773,3,0,2L,
2107,1717509269,4726.89,0,6.1,67,198,54,716,330,270,42.2,28.7,37,29,66,0,371,63.1917642150074,14.6682223398238,3,0,2L,
2107,1717509270,4729.32,0,6.1,71,199,51,718,430,330,44.3,36,39,31,70,0,371,63.1917447689921,14.6682003792375,3,0,2L,
2107,1717509271,4731.77,0,6.1,71,198,53,718,350,320,37.7,35.5,39,31,70,0,371,63.1917256582528,14.6681759878993,3,0,2L,
2107,1717509272,4733.98,0,6,71,198,53,720,410,300,43.9,32.4,41,30,71,0,371,63.1917079724371,14.6681558713317,3,0,2L,
2107,1717509273,4735.89,0,4.8,60,199,52,720,410,300,45,31.8,43,29,72,0,371,63.191691795364,14.6681438852102,3,0,2L,
2107,1717509274,4737.85,0,4.8,58,199,51,721,410,310,45,32.7,42,29,71,0,372,63.1916746962816,14.6681335754693,3,0,2L,
2107,1717509275,4740.04,0,5.3,57,198,52,722,430,290,47.6,30.5,40,28,68,0,372,63.1916557531804,14.6681225113571,3,0,2L,
2107,1717509276,4742.18,0,5.3,57,197,51,723,350,300,38.2,30.2,38,26,64,0,372,63.1916369777173,14.6681123692542,3,0,2L,
2107,1717509277,4743.99,0,4.9,49,198,52,724,350,300,39.8,30.2,37,23,60,0,373,63.1916212197393,14.6681036520749,3,0,2L,
2107,1717509278,4745.49,0,4.1,38,199,51,724,350,240,42.2,22.5,35,20,55,0,373,63.1916081439704,14.6680962760001,3,0,2L,
2107,1717509279,4746.85,0,3.7,34,199,52,726,320,230,32.3,19.1,33,20,53,0,373,63.1915964093059,14.6680888161063,3,0,2L,
2107,1717509280,4748.25,0,3.7,34,198,51,726,340,250,39.5,22.2,32,21,53,0,373,63.1915842555463,14.6680816076696,3,0,2L,
2107,1717509281,4749.81,0,3.9,34,198,52,727,340,270,39.5,25.5,31,22,53,0,373,63.1915703415871,14.6680769138038,3,0,2L,
2107,1717509282,4751.41,0,4.2,38,198,51,728,300,260,29.9,26.7,31,23,54,0,374,63.1915560923517,14.6680741477758,3,0,2L,
2107,1717509283,4753.04,0,4.6,41,199,52,729,330,260,36.8,23.4,32,22,54,0,374,63.1915415078402,14.6680711302906,3,0,2L,
2107,1717509284,4754.74,0,4.8,42,200,52,730,320,260,36.4,23.4,32,22,54,0,374,63.1915263365954,14.6680666878819,3,0,2L,
2107,1717509285,4756.51,0,4.9,42,200,52,730,300,240,34,23.8,33,21,54,0,374,63.1915108300746,14.668058808893,3,0,2L,
2107,1717509286,4758.25,0,4.9,43,199,51,732,330,240,43,23.9,33,19,52,0,374,63.1914957426488,14.6680498402566,3,0,2L,
2107,1717509287,4759.92,0,5.1,44,199,51,732,310,220,33.6,18.1,31,17,48,0,375,63.1914813257754,14.668040452525,3,0,2L,
2107,1717509288,4761.84,0,6.3,42,198,48,734,320,230,31.4,17.8,28,16,44,0,375,63.1914648972452,14.6680282149464,3,0,2L,
2107,1717509289,4763.9,0,7,41,199,49,734,320,250,31.4,22.2,26,15,41,0,375,63.1914477143437,14.6680136304349,3,0,2L,
2107,1717509290,4765.75,0,6.1,40,200,53,735,300,190,30.2,12.1,25,14,39,0,375,63.1914319563657,14.6680012252182,3,0,2L,
2107,1717509291,4767.62,0,5.4,34,202,53,736,280,190,25.7,12.1,24,14,38,0,375,63.1914161983877,14.6679886523634,3,0,2L,
2107,1717509292,4769.58,0,5.4,34,202,55,736,300,270,25.1,16.2,24,14,38,0,375,63.1914001051337,14.6679726429284,3,0,2L,
2107,1717509293,4771.45,0,5.3,32,200,54,738,290,200,23.9,13.5,23,14,37,0,375,63.1913858558983,14.6679533645511,3,0,2L,
2107,1717509294,4773.1,0,5.2,28,200,56,738,280,180,23.6,11.4,21,12,33,0,375,63.1913736183196,14.667934672907,3,0,2L,
2107,1717509295,4774.7,0,5.2,26,201,44,740,270,160,18.9,9.6,18,11,29,0,375,63.1913609616458,14.6679195016623,3,0,2L,
2107,1717509296,4776.76,0,5.4,26,200,45,740,150,160,8.2,9.6,17,11,28,0,375,63.1913438625634,14.6679035760462,3,0,2L,
2107,1717509297,4778.96,0,5.5,26,200,61,741,210,140,14.3,8.4,17,12,29,0,375,63.1913252547383,14.6678888238966,3,0,2L,
2107,1717509298,4781.13,0,7.1,41,200,60,742,210,110,13.4,6.4,20,15,35,0,375,63.1913074851036,14.667871305719,3,0,2L,
2107,1717509299,4783.58,0,8.2,59,200,66,743,240,200,18.4,14.7,24,19,43,0,375,63.191290134564,14.6678418852389,3,0,2L,
2107,1717509300,4786.13,0,7.9,59,199,65,744,300,200,28.5,14,28,23,51,0,375,63.1912758853287,14.667802490294,3,0,2L,
2107,1717509301,4788.65,0,7.7,59,200,69,745,310,250,31.6,30.9,29,24,53,0,375,63.1912675872445,14.6677563898265,3,0,2L,
2107,1717509302,4791.44,0,7.8,58,199,65,746,240,230,19.3,22.4,26,19,45,0,375,63.1912643183023,14.6677014883608,3,0,2L,
2107,1717509303,4794.27,0,7.2,41,199,27,748,300,150,26.6,8.4,21,13,34,0,375,63.1912641506642,14.6676450781524,3,0,2L,
2107,1717509304,4797.09,0,8,33,199,27,748,300,150,26.6,8.4,17,8,25,0,376,63.191263563931,14.6675890870392,3,0,2L,
2107,1717509305,4799.93,0,7.7,27,198,0,748,290,0,19.4,0,15,6,21,0,376,63.1912607979029,14.667532844469,3,0,3,
2107,1717509306,4802.71,0,7,21,199,38,749,190,110,15.4,6.4,13,5,18,0,376,63.191255768761,14.6674786135554,3,0,3,
2107,1717509307,4805.33,0,6.9,19,200,30,750,140,110,8.6,6.4,10,6,16,0,377,63.1912493146956,14.6674283221364,3,0,3,
2107,1717509308,4807.77,0,6.3,16,199,0,750,140,120,8.6,9.4,9,6,15,0,377,63.1912418548018,14.6673824731261,3,0,3,
2107,1717509309,4810.32,0,6.7,16,200,0,750,200,120,16.6,9.4,9,5,14,0,377,63.1912332214415,14.6673356182873,3,0,3,
2107,1717509310,4812.99,0,6.9,16,200,0,751,160,0,9.9,0,8,4,12,0,377,63.1912250909954,14.6672854106873,3,0,3,
2107,1717509311,4815.52,0,6.7,16,200,0,751,160,0,9.9,0,8,3,11,0,378,63.1912190560252,14.667236963287,3,0,3,
2107,1717509312,4818.3,0,6.7,16,199,0,752,190,0,13.4,0,9,5,14,0,378,63.1912137754262,14.6671825647354,3,0,3,
2107,1717509313,4821.32,0,6.5,16,199,0,752,190,0,13.4,0,9,6,15,0,378,63.1912096682936,14.667123220861,3,0,3,
2107,1717509314,4824.38,0,8,23,201,36,752,180,110,12.2,6.2,10,7,17,0,378,63.1912089977413,14.6670623682439,3,0,3,
2107,1717509315,4828.11,0,9.1,24,200,36,753,110,110,5.5,6.2,10,6,16,0,379,63.1912089977413,14.6669880207628,3,0,3,
2107,1717509316,4832.79,0,11.1,26,200,0,754,170,0,12,0,10,5,15,0,379,63.1912089977413,14.6668948139995,3,0,3,
2107,1717509317,4837.66,0,12.5,27,200,0,754,160,0,12.4,0,10,4,14,0,379,63.1912104226649,14.6667976677418,3,0,3,
2107,1717509318,4842.08,0,11.9,28,200,0,754,160,0,12.4,0,9,4,13,0,379,63.1912104226649,14.6667096577585,3,0,3,
2107,1717509319,4846.12,0,11.5,29,201,33,754,120,0,6.9,0,9,5,14,0,379,63.1912104226649,14.666629107669,3,0,3,
2107,1717509320,4850.13,0,11.2,35,200,29,755,130,0,7,0,12,7,19,0,379,63.1912075728178,14.6665494795889,3,0,3,
2107,1717509321,4854.39,0,11,40,198,61,756,200,130,20.3,10.8,14,10,24,0,379,63.1912035495043,14.6664650738239,3,0,4,
2107,1717509322,4859.06,0,11.7,40,199,57,757,160,150,10.4,11.8,14,10,24,0,380,63.1911996938288,14.6663722861558,3,0,4,
2107,1717509323,4863.84,0,12,40,200,0,758,200,130,15.5,9.6,12,8,20,0,380,63.1911939103156,14.6662779059261,3,0,4,
2107,1717509324,4868.21,0,11.8,29,199,0,758,200,130,15.5,9.6,10,5,15,0,380,63.1911844387651,14.6661935839802,3,0,4,
2107,1717509325,4872.46,0,11.4,24,199,0,758,130,0,7.1,0,8,4,12,0,381,63.1911696027964,14.6661157999188,3,0,4,
2107,1717509326,4877.06,0,11.1,23,200,0,758,130,0,7.1,0,8,4,12,0,381,63.1911496538669,14.6660354174674,3,0,4,
2107,1717509327,4882.26,0,11.8,22,199,0,760,180,110,13.1,6.9,8,4,12,0,381,63.1911255978048,14.6659464854747,3,0,3,
2107,1717509328,4887.45,0,11.8,20,200,0,760,180,110,13.1,6.9,7,3,10,0,381,63.1911007035524,14.6658592298627,3,0,3,
2107,1717509329,4892.26,0,12.6,19,199,25,760,120,0,7.9,0,6,3,9,0,381,63.1910771504045,14.6657785121351,3,0,3,
2107,1717509330,4897.04,0,12.3,18,200,25,760,120,0,7.9,0,6,3,9,0,381,63.1910536810756,14.665698716417,3,0,3,
2107,1717509331,4901.73,0,11.2,15,200,28,760,110,0,5.5,0,6,2,8,0,381,63.1910300441086,14.6656213514507,3,0,3,
2107,1717509332,4905.96,0,10.4,12,200,29,761,110,0,6.2,0,5,2,7,0,381,63.191007245332,14.6655538771302,3,0,3,
2107,1717509333,4909.99,0,10,10,200,0,762,110,0,7.2,0,4,1,5,0,381,63.1909852009267,14.665490090847,3,0,3,
2107,1717509334,4914.27,0,10.2,10,199,0,762,110,0,7.2,0,3,1,4,0,381,63.1909629888833,14.6654205210507,3,0,3,
2107,1717509335,4919.16,0,10.4,10,198,0,762,110,0,6.1,0,4,2,6,0,381,63.1909401062876,14.6653371211141,3,0,3,
2107,1717509336,4925.04,0,12.1,16,198,0,762,110,0,6.1,0,5,3,8,0,381,63.1909157149494,14.6652332693338,3,0,3,
2107,1717509337,4931.63,0,15.3,20,197,0,762,0,0,0,0,5,3,8,0,381,63.1908916588873,14.6651132404804,3,0,3,
2107,1717509338,4938.58,0,18.1,20,197,0,762,110,0,6.4,0,5,2,7,0,381,63.1908692792058,14.6649839077145,3,0,3,
2107,1717509339,4945.83,0,20.2,20,197,0,762,110,0,6.4,0,5,2,7,0,381,63.1908510904759,14.664845187217,3,0,3,
2107,1717509340,4953.24,0,20.7,17,198,0,763,110,0,7.9,0,4,1,5,0,381,63.1908510904759,14.6646995935589,3,0,3,
2107,1717509341,4960.62,0,20.8,7,198,0,763,110,0,7.9,0,2,0,2,0,382,63.1908510904759,14.6645531617105,3,0,3,
2107,1717509342,4967.78,0,21.4,0,197,0,763,0,0,0,0,0,0,0,0,382,63.1908624060452,14.6644219011068,3,0,3,
2107,1717509343,4974.93,0,23,0,197,0,763,0,0,0,0,0,0,0,0,382,63.190906746313,14.6643275208771,3,0,3,
2107,1717509344,4985.47,0,25,0,196,0,763,0,0,0,0,0,0,0,0,382,63.1909961812198,14.6643275208771,3,0,3,
2107,1717509345,4994.97,0,24.7,0,197,0,763,0,0,0,0,0,0,0,0,384,63.191081173718,14.6643275208771,3,0,3,
2107,1717509346,5001.83,0,25,0,196,0,763,0,0,0,0,0,0,0,0,385,63.1911424454302,14.6643413510174,3,0,3,
2107,1717509347,5009.47,0,26.1,0,196,0,763,0,0,0,0,0,0,0,0,385,63.1912095844746,14.664372196421,3,0,0,
2107,1717509348,5017.8,0,28.5,0,195,0,763,0,0,0,0,0,0,0,0,385,63.191282004118,14.6644147764891,3,0,0,
2107,1717509349,5026.56,0,30.6,0,195,0,763,0,0,0,0,0,0,0,0,384,63.1913569383323,14.6644690074027,3,0,0,
2107,1717509350,5035.43,0,31.3,0,195,0,763,0,0,0,0,0,0,0,0,384,63.1914317049086,14.6645302791148,3,0,0,
2107,1717509351,5044.21,0,31.9,0,195,0,763,0,0,0,0,0,0,0,0,383,63.1914985924959,14.6646197140217,3,0,0,
2107,1717509352,5054.2,0,34.4,0,193,0,763,0,0,0,0,0,0,0,0,383,63.1915749516338,14.6647232305259,3,0,0,
2107,1717509353,5064.27,0,33.8,0,192,0,763,0,0,0,0,0,0,0,0,383,63.1916518136859,14.6648285910487,3,0,0,
2107,1717509354,5073.74,0,32.9,0,189,0,763,0,0,0,0,0,0,0,0,383,63.1917165219784,14.6649506315589,3,0,0,
2107,1717509355,5083.52,0,33.8,0,187,0,763,0,0,0,0,0,0,0,0,383,63.1917832419276,14.6650772821158,3,0,0,
2107,1717509356,5095.41,0,38.6,0,186,0,763,0,0,0,0,0,0,0,0,383,63.19186094217,14.6652394719422,3,0,0,
2107,1717509357,5106.47,0,39.1,0,185,0,763,0,0,0,0,0,0,0,0,383,63.1919206213206,14.6654140669853,3,0,0,
2107,1717509358,5116.53,0,38.2,0,184,0,763,0,0,0,0,0,0,0,0,382,63.1919678114355,14.665585225448,3,0,0,
2107,1717509359,5128.5,0,40.3,7,182,0,763,0,0,0,0,0,1,1,0,381,63.1920158397406,14.6657982096076,3,0,0,
2107,1717509360,5139.07,0,37.4,31,181,0,763,0,0,0,0,2,3,5,0,380,63.1920420750976,14.6659987047315,3,0,0,
2107,1717509361,5147.44,0,33,41,180,0,764,0,110,0,7.3,4,5,9,0,379,63.1920420750976,14.6661528479308,3,0,0,
2107,1717509362,5156.49,0,29.2,41,180,0,764,120,110,7.9,7.3,5,5,10,0,377,63.1920420750976,14.6662942506373,3,0,0,
2107,1717509363,5164.97,0,27.4,41,181,0,764,120,0,7.9,0,5,4,9,0,377,63.1920368783176,14.6664417721331,3,0,0,
2107,1717509364,5174.62,0,28.8,34,181,0,764,0,0,0,0,4,3,7,0,377,63.1920368783176,14.6666332148016,3,0,0,
2107,1717509365,5185.51,0,26.4,31,182,0,764,0,0,0,0,4,3,7,0,377,63.1920368783176,14.6668482106179,3,0,0,
2107,1717509366,5195.06,0,22.6,31,181,0,764,0,0,0,0,4,3,7,0,377,63.1920752674341,14.6668860968202,3,0,0,
2107,1717509367,5209.29,0,23.5,31,184,0,764,0,0,0,0,4,3,7,0,377,63.1921931169927,14.6668860968202,3,0,0,
2107,1717509368,5224.67,0,24.3,35,184,0,764,0,0,0,0,5,4,9,0,377,63.1922747567296,14.6668860968202,3,0,0,
2107,1717509369,5235.09,0,25.8,35,185,0,764,0,0,0,0,5,5,10,0,377,63.1922747567296,14.6666840929538,3,0,0,
2107,1717509370,5242.87,0,26.5,35,184,0,764,0,0,0,0,4,4,8,0,377,63.1922747567296,14.6665305364877,3,0,0,
2107,1717509371,5251.27,0,28.7,33,183,0,764,0,0,0,0,4,3,7,0,377,63.19227039814,14.6663634851575,3,0,0,
2107,1717509372,5260.5,0,31.3,31,183,0,764,0,0,0,0,4,2,6,0,377,63.19225740619,14.6661834418774,3,0,0,
2107,1717509373,5270.02,0,33.2,28,184,0,764,0,0,0,0,4,1,5,0,377,63.19225740619,14.6659962739795,3,0,0,
2107,1717509374,5279.44,0,31.9,21,184,0,764,0,0,0,0,4,0,4,0,377,63.19225740619,14.6658095251769,3,0,0,
2107,1717509375,5287.49,0,31.3,10,185,0,764,0,0,0,0,2,0,2,0,377,63.19226779975,14.6656506881118,3,0,4,
2107,1717509376,5295.78,0,32.2,5,187,0,764,0,0,0,0,1,0,1,0,377,63.1922850664705,14.665490090847,3,0,4,
2107,1717509377,5304.73,0,32,0,186,0,764,0,0,0,0,0,0,0,0,378,63.1923081167042,14.6653191000223,3,0,4,
2107,1717509378,5313.91,0,32.3,0,186,0,764,0,0,0,0,0,0,0,0,378,63.1923402193934,14.6651510428637,3,0,4,
2107,1717509379,5323.65,0,33.3,0,186,0,764,0,0,0,0,0,0,0,0,378,63.1923745013773,14.6649725921452,3,0,4,
2107,1717509380,5333.02,0,33.5,0,186,0,764,0,0,0,0,0,0,0,0,378,63.1923962943256,14.6647928003222,3,0,4,
2107,1717509381,5342.08,0,33.1,0,187,0,764,0,0,0,0,0,0,0,0,378,63.1924203503877,14.6646210551262,3,0,4,
2107,1717509382,5351.1,0,34.5,0,187,0,764,0,0,0,0,0,0,0,0,378,63.1924479268491,14.6644519083202,3,0,4,
2107,1717509383,5360.6,0,35.6,0,187,0,764,0,0,0,0,0,0,0,0,378,63.1924744974822,14.6642718650401,3,0,4,
2107,1717509384,5370.34,0,35.6,0,187,0,764,0,0,0,0,0,0,0,0,378,63.192503079772,14.6640883013606,3,0,4,
2107,1717509385,5380.11,0,35.6,0,187,0,764,0,0,0,0,0,0,0,0,379,63.1925332546234,14.6639054920524,3,0,4,
2107,1717509386,5390.97,0,36.4,0,188,0,764,0,0,0,0,0,0,0,0,379,63.1925656087697,14.6637010574341,3,0,4,
2107,1717509387,5401.26,0,36,12,186,0,764,0,0,0,0,1,1,2,0,379,63.1925908382982,14.6635038312525,3,0,4,
2107,1717509388,5411.52,0,34.5,34,184,0,764,0,0,0,0,3,3,6,0,379,63.1925977114588,14.663301827386,3,0,4,
2107,1717509389,5421.63,0,34.4,52,182,0,764,110,0,7.6,0,5,4,9,0,379,63.1925977114588,14.6631005778909,3,0,4,
2107,1717509390,5431.45,0,35.4,71,180,0,764,110,0,7.6,0,7,5,12,0,378,63.1925977114588,14.6629072912037,3,0,0,
2107,1717509391,5440.9,0,35.6,77,177,0,765,110,0,6.8,0,8,5,13,0,377,63.1925853900611,14.6627212129533,3,0,0,
2107,1717509392,5451.15,0,36.2,91,176,0,766,130,0,11.4,0,9,6,15,0,376,63.1925505213439,14.6625373978168,3,0,0,
2107,1717509393,5461.21,0,35.9,91,174,36,766,140,0,11.5,0,11,6,17,0,376,63.1925033312291,14.662366155535,3,0,0,
2107,1717509394,5470.52,0,35,91,172,34,766,110,0,8.3,0,11,6,17,0,375,63.1924622599036,14.6622044686228,3,0,0,
2107,1717509395,5479.49,0,33.6,99,170,28,768,160,110,13.4,6.5,11,5,16,0,375,63.1924128904939,14.6620653290302,3,0,0,
2107,1717509396,5488.08,0,30.9,99,170,28,768,160,110,13.4,6.5,11,6,17,0,374,63.1923600006849,14.661940606311,3,0,0,
2107,1717509397,5496.37,0,28.2,99,170,66,768,120,110,8.4,7.7,13,8,21,0,374,63.1923069432378,14.6618249360472,3,0,0,
2107,1717509398,5503.61,0,26.1,99,170,67,770,120,110,9.6,8.2,15,10,25,0,373,63.1922538857907,14.6617427095771,3,0,0,
2107,1717509399,5509.78,0,22.2,99,175,63,771,180,120,15.2,10,17,11,28,0,373,63.192204348743,14.6616873051971,3,0,0,
2107,1717509400,5516.45,0,21.8,98,175,66,772,170,130,15.7,11.8,16,11,27,0,373,63.1921623554081,14.6615979541093,3,0,0,
2107,1717509401,5523.24,0,21.8,84,178,66,773,150,120,9.9,8.4,14,9,23,0,374,63.1921122316271,14.6615480817854,3,0,0,
2107,1717509402,5529.44,0,20.7,66,179,34,774,170,110,12,6.7,12,7,19,0,374,63.1920600123704,14.6615137159824,3,0,4,
2107,1717509403,5535.55,0,20.4,61,180,34,774,170,110,12,6.7,11,7,18,0,374,63.19201156497,14.6614562999457,3,0,4,
2107,1717509404,5540.78,0,18.3,61,182,35,775,170,110,12.5,5.9,11,6,17,0,374,63.1919697392732,14.6614086069167,3,0,4,
2107,1717509405,5546.68,0,18,61,182,33,776,170,110,12.5,5.7,11,7,18,0,374,63.1919362116605,14.6613230276853,3,0,4,
2107,1717509406,5552.54,0,19.3,61,183,45,776,170,110,12.7,5.7,12,7,19,0,373,63.1918994151056,14.6612447407097,3,0,4,
2107,1717509407,5557.67,0,18.2,64,184,47,777,140,130,7.6,9.9,13,8,21,0,373,63.1918596010655,14.6611931081861,3,0,3,
2107,1717509408,5562.71,0,17.4,67,185,34,778,210,130,18.4,9.9,14,9,23,0,373,63.1918201223016,14.6611436549574,3,0,3,
2107,1717509409,5567.14,0,17.5,70,185,49,778,200,150,18.4,12.3,14,10,24,0,373,63.1917851697654,14.6611273102462,3,0,3,
2107,1717509410,5573,0,17.4,70,186,51,779,110,150,6.1,12.3,14,10,24,0,373,63.1917387340218,14.6611249633133,3,0,3,
2107,1717509411,5578.86,0,17.3,74,187,70,780,180,130,13.5,8.2,15,11,26,0,372,63.1916913762689,14.6611012425274,3,0,3,
2107,1717509412,5583.91,0,16.4,74,187,65,781,170,140,11.3,8.3,17,11,28,0,371,63.1916517298669,14.6610787790269,3,0,3,
2107,1717509413,5588.96,0,15.8,74,187,51,782,210,170,18.6,13.8,17,11,28,0,371,63.1916121672839,14.6610294096172,3,0,3,
2107,1717509414,5593.66,0,15.6,70,188,48,783,170,160,13.2,11.8,17,10,27,0,370,63.1915744487196,14.6609873324633,3,0,3,
2107,1717509415,5598.4,0,15.3,61,188,50,784,200,160,17.2,11.8,15,9,24,0,369,63.1915365625173,14.6609439142048,3,0,3,
2107,1717509416,5602.57,0,14.8,52,189,36,784,110,110,6.3,7,13,8,21,0,369,63.1915021128953,14.6609122306108,3,0,3,
2107,1717509417,5606.46,0,14.5,47,189,0,785,190,110,15.5,7,12,7,19,0,368,63.1914710998535,14.6608774457127,3,0,3,
2107,1717509418,5610.69,0,15.2,47,189,0,786,160,0,10.9,0,11,7,18,0,368,63.1914372369647,14.6608399786055,3,0,3,
2107,1717509419,5615.1,0,15.7,47,188,0,786,160,0,10.9,0,11,7,18,0,368,63.1914006080478,14.6608060318977,3,0,3,
2107,1717509420,5619.62,0,15.7,50,188,30,786,200,0,14.4,0,12,7,19,0,368,63.191363979131,14.660767307505,3,0,3,
2107,1717509421,5624.16,0,15.7,52,190,30,786,170,0,11,0,13,7,20,0,368,63.1913278531283,14.6607251465321,3,0,3,
2107,1717509422,5628.7,0,15.7,58,191,33,787,150,0,10.7,0,14,8,22,0,368,63.1912914756686,14.6606838237494,3,0,3,
2107,1717509423,5633.25,0,15.7,60,190,47,788,190,130,13.9,7.3,15,8,23,0,368,63.1912553496659,14.6606413275003,3,0,3,
2107,1717509424,5637.53,0,15.4,63,190,50,788,170,130,13.5,7.3,16,9,25,0,368,63.1912219896913,14.6605989150703,3,0,3,
2107,1717509425,5641.79,0,15.1,63,191,63,790,180,120,14.6,7.1,16,9,25,0,367,63.1911883782595,14.6605580952019,3,0,3,
2107,1717509426,5646.51,0,16,63,192,66,790,180,140,15.3,9.8,15,9,24,0,367,63.1911510787904,14.6605131682009,3,0,3,
2107,1717509427,5651.51,0,16.5,63,192,43,792,160,140,11.4,9.1,13,8,21,0,366,63.1911115162075,14.660465978086,3,0,3,
2107,1717509428,5656.4,0,16.3,64,192,26,792,150,140,10.3,9.1,13,8,21,0,365,63.1910728756338,14.6604193747044,3,0,3,
2107,1717509429,5662.25,0,16.3,65,192,31,792,150,170,10.3,13,15,9,24,0,365,63.1910268589854,14.6603625454009,3,0,3,
2107,1717509430,5668.4,0,17.9,86,193,47,793,230,170,21.2,13,18,11,29,0,365,63.1909789144993,14.6603017766029,3,0,3,
2107,1717509431,5674.05,0,18.9,86,192,48,794,180,160,13.7,16.1,19,12,31,0,365,63.1909328978509,14.6602548379451,3,0,3,
2107,1717509432,5678.9,0,17.2,86,192,33,794,240,160,27.2,16.1,18,12,30,0,366,63.1908971909434,14.6602027863264,3,0,3,
2107,1717509433,5683.82,0,17.2,83,192,48,795,240,130,27.2,13.1,18,11,29,0,367,63.1908613163978,14.66014620848,3,0,3,
2107,1717509434,5689.14,0,17.5,73,192,35,796,210,160,22.4,12.3,16,9,25,0,367,63.19081957452,14.6600946597755,3,0,3,
2107,1717509435,5693.86,0,17.1,54,192,0,797,160,160,12.6,12.3,13,6,19,0,367,63.1907815206796,14.6600526664406,3,0,3,
2107,1717509436,5698.15,0,16.7,39,191,0,797,160,0,12.6,0,10,4,14,0,367,63.1907490827143,14.6600074879825,3,0,3,
2107,1717509437,5701.91,0,16.8,37,192,33,798,140,0,9.8,0,10,3,13,0,366,63.1907184887677,14.6599806658924,3,0,3,
2107,1717509438,5706.29,0,17,36,193,30,798,150,0,9.3,0,10,3,13,0,366,63.1906826142222,14.6599478088319,3,0,3,
2107,1717509439,5711.05,0,16.4,35,194,0,798,130,0,8.2,0,9,3,12,0,366,63.1906464882195,14.6598970983177,3,0,3,
2107,1717509440,5714.93,0,15.9,35,194,0,798,130,0,8.2,0,8,3,11,0,366,63.1906202528626,14.6598468068987,3,0,3,
