time,force_left_n,force_right_n
1725607149.280,0.000,0.000
1725607149.290,0.000,0.000
1725607149.300,0.000,0.000
1725607149.310,0.000,0.000
1725607149.320,0.000,0.000
1725607149.330,0.000,0.000
1725607149.340,0.000,0.000
1725607149.350,0.000,0.000
1725607149.360,0.000,0.000
1725607149.370,0.000,0.000
1725607149.380,0.000,0.000
1725607149.390,0.000,0.000
1725607149.400,0.000,0.000
1725607149.410,0.000,0.000
1725607149.420,0.000,0.000
1725607149.430,0.000,0.000
1725607149.440,0.000,0.000
1725607149.450,0.000,0.000
1725607149.460,0.000,0.000
1725607149.470,0.000,0.000
1725607149.480,0.000,0.000
1725607149.490,0.000,0.000
1725607149.500,0.000,0.000
1725607149.510,0.000,0.000
1725607149.520,0.000,0.000
1725607149.530,0.000,0.000
1725607149.540,0.000,0.000
1725607149.550,0.000,0.000
1725607149.560,0.000,0.000
1725607149.570,0.000,0.000
1725607149.580,0.000,0.000
1725607149.590,0.000,0.000
1725607149.600,0.000,0.000
1725607149.610,0.000,0.000
1725607149.620,0.000,0.000
1725607149.630,0.000,0.000
1725607149.640,0.000,0.000
1725607149.650,0.000,0.000
1725607149.660,0.000,0.000
1725607149.670,0.000,0.000
1725607149.680,0.000,0.000
1725607149.690,0.000,0.000
1725607149.700,0.000,0.000
1725607149.710,0.000,0.000
1725607149.720,0.000,0.000
1725607149.730,0.000,0.000
1725607149.740,0.000,0.000
1725607149.750,0.000,0.000
1725607149.760,0.000,0.000
1725607149.770,0.000,0.000
1725607149.780,0.000,0.000
1725607149.790,0.000,0.000
1725607149.800,0.000,0.000
1725607149.810,0.000,0.000
1725607149.820,0.000,0.000
1725607149.830,0.000,0.000
1725607149.840,0.000,0.000
1725607149.850,0.000,0.000
1725607149.860,0.000,0.000
1725607149.870,0.000,0.000
1725607149.880,0.000,0.000
1725607149.890,0.000,0.000
1725607149.900,0.000,0.000
1725607149.910,0.000,0.000
1725607149.920,0.000,0.000
1725607149.930,0.000,0.000
1725607149.940,0.000,0.000
1725607149.950,0.000,0.000
1725607149.960,0.000,0.000
1725607149.970,0.000,0.000
1725607149.980,0.000,0.000
1725607149.990,0.000,0.000
1725607150.000,0.000,0.000
1725607150.010,0.000,0.000
1725607150.020,0.000,0.000
1725607150.030,0.000,0.000
1725607150.040,0.000,0.000
1725607150.050,0.000,0.000
1725607150.060,0.000,0.000
1725607150.070,0.000,0.000
1725607150.080,0.000,0.000
1725607150.090,0.000,0.000
1725607150.100,0.000,0.000
1725607150.110,0.000,0.000
1725607150.120,0.000,0.000
1725607150.130,0.000,0.000
1725607150.140,0.000,0.000
1725607150.150,0.000,0.000
1725607150.160,0.000,0.000
1725607150.170,0.000,0.000
1725607150.180,0.000,0.000
1725607150.190,0.000,0.000
1725607150.200,0.000,0.000
1725607150.210,0.000,0.000
1725607150.220,0.000,0.000
1725607150.230,0.000,0.000
1725607150.240,0.000,0.000
1725607150.250,0.000,0.000
1725607150.260,0.000,0.000
1725607150.270,0.000,0.000
1725607150.280,0.000,0.000
1725607150.290,0.000,0.000
1725607150.300,0.000,0.000
1725607150.310,0.000,0.000
1725607150.320,0.000,0.000
1725607150.330,0.000,0.000
1725607150.340,0.000,0.000
1725607150.350,0.000,0.000
1725607150.360,0.000,0.000
1725607150.370,0.000,0.000
1725607150.380,0.000,0.000
1725607150.390,0.000,0.000
1725607150.400,0.000,0.000
1725607150.410,0.000,0.000
1725607150.420,0.000,0.000
1725607150.430,0.000,0.000
1725607150.440,0.000,0.000
1725607150.450,0.000,0.000
1725607150.460,0.000,0.000
1725607150.470,0.000,0.000
1725607150.480,0.000,0.000
1725607150.490,0.000,0.000
1725607150.500,0.000,0.000
1725607150.510,0.000,0.000
1725607150.520,0.000,0.000
1725607150.530,0.000,0.000
1725607150.540,0.000,0.000
1725607150.550,0.000,0.000
1725607150.560,0.000,0.000
1725607150.570,0.000,0.000
1725607150.580,0.000,0.000
1725607150.590,0.000,0.000
1725607150.600,0.000,0.000
1725607150.610,0.000,0.000
1725607150.620,0.000,0.000
1725607150.630,0.000,0.000
1725607150.640,0.000,0.000
1725607150.650,0.000,0.000
1725607150.660,0.000,0.000
1725607150.670,0.000,0.000
1725607150.680,0.000,0.000
1725607150.690,0.000,0.000
1725607150.700,0.000,0.000
1725607150.710,0.000,0.000
1725607150.720,0.000,0.000
1725607150.730,0.000,0.000
1725607150.740,0.000,0.000
1725607150.750,0.000,0.000
1725607150.760,0.000,0.000
1725607150.770,0.000,0.000
1725607150.780,0.000,0.000
1725607150.790,0.000,0.000
1725607150.800,0.000,0.000
1725607150.810,0.000,0.000
1725607150.820,0.000,0.000
1725607150.830,0.000,0.000
1725607150.840,0.000,0.000
1725607150.850,0.000,0.000
1725607150.860,0.000,0.000
1725607150.870,0.000,0.000
1725607150.880,0.000,0.000
1725607150.890,0.000,0.000
1725607150.900,0.000,0.000
1725607150.910,0.000,0.000
1725607150.920,0.000,0.000
1725607150.930,0.000,0.000
1725607150.940,0.000,0.000
1725607150.950,0.000,0.000
1725607150.960,0.000,0.000
1725607150.970,0.000,0.000
1725607150.980,0.000,0.000
1725607150.990,0.000,0.000
1725607151.000,0.000,0.000
1725607151.010,0.000,0.000
1725607151.020,0.000,0.000
1725607151.030,0.000,0.000
1725607151.040,0.000,0.000
1725607151.050,0.000,0.000
1725607151.060,0.000,0.000
1725607151.070,0.000,0.000
1725607151.080,0.000,0.000
1725607151.090,0.000,0.000
1725607151.100,0.000,0.000
1725607151.110,0.000,0.000
1725607151.120,0.000,0.000
1725607151.130,0.000,0.000
1725607151.140,0.000,0.000
1725607151.150,0.000,0.000
1725607151.160,0.000,0.000
1725607151.170,0.000,0.000
1725607151.180,0.000,0.000
1725607151.190,0.000,0.000
1725607151.200,0.000,0.000
1725607151.210,0.000,0.000
1725607151.220,0.000,0.000
1725607151.230,0.000,0.000
1725607151.240,0.000,0.000
1725607151.250,0.000,0.000
1725607151.260,0.000,0.000
1725607151.270,0.000,0.000
1725607151.280,0.000,0.000
1725607151.290,0.000,0.000
1725607151.300,0.000,0.000
1725607151.310,0.000,0.000
1725607151.320,0.000,0.000
1725607151.330,0.000,0.000
1725607151.340,0.000,0.000
1725607151.350,0.000,0.000
1725607151.360,0.000,0.000
1725607151.370,0.000,0.000
1725607151.380,0.000,0.000
1725607151.390,0.000,0.000
1725607151.400,0.000,0.000
1725607151.410,0.000,0.000
1725607151.420,0.000,0.000
1725607151.430,0.000,0.000
1725607151.440,0.000,0.000
1725607151.450,0.000,0.000
1725607151.460,0.000,0.000
1725607151.470,0.000,0.000
1725607151.480,0.000,0.000
1725607151.490,0.000,0.000
1725607151.500,0.000,0.000
1725607151.510,0.000,0.000
1725607151.520,0.000,0.000
1725607151.530,0.000,0.000
1725607151.540,0.000,0.000
1725607151.550,0.000,0.000
1725607151.560,0.000,0.000
1725607151.570,0.000,0.000
1725607151.580,0.000,0.000
1725607151.590,0.000,0.000
1725607151.600,0.000,0.000
1725607151.610,0.000,0.000
1725607151.620,0.000,0.000
1725607151.630,0.000,0.000
1725607151.640,0.000,0.000
1725607151.650,0.000,0.000
1725607151.660,0.000,0.000
1725607151.670,0.000,0.000
1725607151.680,0.000,0.000
1725607151.690,0.000,0.000
1725607151.700,0.000,0.000
1725607151.710,0.000,0.000
1725607151.720,0.000,0.000
1725607151.730,0.000,0.000
1725607151.740,0.000,0.000
1725607151.750,0.000,0.000
1725607151.760,0.000,0.000
1725607151.770,0.000,0.000
1725607151.780,0.000,0.000
1725607151.790,0.000,0.000
1725607151.800,0.000,0.000
1725607151.810,0.000,0.000
1725607151.820,0.000,0.000
1725607151.830,0.000,0.000
1725607151.840,0.000,0.000
1725607151.850,0.000,0.000
1725607151.860,0.000,0.000
1725607151.870,0.000,0.000
1725607151.880,0.000,0.000
1725607151.890,0.000,0.000
1725607151.900,0.000,0.000
1725607151.910,0.000,0.000
1725607151.920,0.000,0.000
1725607151.930,0.000,0.000
1725607151.940,0.000,0.000
1725607151.950,0.000,0.000
1725607151.960,0.000,0.000
1725607151.970,0.000,0.000
1725607151.980,0.000,0.000
1725607151.990,0.000,0.000
1725607152.000,0.000,0.000
1725607152.010,0.000,0.000
1725607152.020,0.000,0.000
1725607152.030,0.000,0.000
1725607152.040,0.000,0.000
1725607152.050,0.000,0.000
1725607152.060,0.000,0.000
1725607152.070,0.000,0.000
1725607152.080,0.000,0.000
1725607152.090,0.000,0.000
1725607152.100,0.000,0.000
1725607152.110,0.000,0.000
1725607152.120,0.000,0.000
1725607152.130,0.000,0.000
1725607152.140,0.000,0.000
1725607152.150,0.000,0.000
1725607152.160,0.000,0.000
1725607152.170,0.000,0.000
1725607152.180,0.000,0.000
1725607152.190,0.000,0.000
1725607152.200,0.000,0.000
1725607152.210,0.000,0.000
1725607152.220,0.000,0.000
1725607152.230,0.000,0.000
1725607152.240,0.000,0.000
1725607152.250,0.000,0.000
1725607152.260,0.000,0.000
1725607152.270,0.000,0.000
1725607152.280,0.000,0.000
1725607152.290,0.000,0.000
1725607152.300,0.000,0.000
1725607152.310,0.000,0.000
1725607152.320,0.000,0.000
1725607152.330,0.000,0.000
1725607152.340,0.000,0.000
1725607152.350,0.000,0.000
1725607152.360,0.000,0.000
1725607152.370,0.000,0.000
1725607152.380,0.000,0.000
1725607152.390,0.000,0.000
1725607152.400,0.000,0.000
1725607152.410,0.000,0.000
1725607152.420,0.000,0.000
1725607152.430,0.000,0.000
1725607152.440,0.000,0.000
1725607152.450,0.000,0.000
1725607152.460,0.000,0.000
1725607152.470,0.000,0.000
1725607152.480,0.000,0.000
1725607152.490,0.000,0.000
1725607152.500,0.000,0.000
1725607152.510,0.000,0.000
1725607152.520,0.000,0.000
1725607152.530,0.000,0.000
1725607152.540,0.000,0.000
1725607152.550,0.000,0.000
1725607152.560,0.000,0.000
1725607152.570,0.000,0.000
1725607152.580,0.000,0.000
1725607152.590,0.000,0.000
1725607152.600,0.000,0.000
1725607152.610,0.000,0.000
1725607152.620,0.000,0.000
1725607152.630,0.000,0.000
1725607152.640,0.000,0.000
1725607152.650,0.000,0.000
1725607152.660,0.000,0.000
1725607152.670,0.000,0.000
1725607152.680,0.000,0.000
1725607152.690,0.000,0.000
1725607152.700,0.000,0.000
1725607152.710,0.000,0.000
1725607152.720,0.000,0.000
1725607152.730,0.000,0.000
1725607152.740,0.000,0.000
1725607152.750,0.000,0.000
1725607152.760,0.000,0.000
1725607152.770,0.000,0.000
1725607152.780,0.000,0.000
1725607152.790,0.000,0.000
1725607152.800,0.000,0.000
1725607152.810,0.000,0.000
1725607152.820,0.000,0.000
1725607152.830,0.000,0.000
1725607152.840,0.000,0.000
1725607152.850,0.000,0.000
1725607152.860,0.000,0.000
1725607152.870,0.000,0.000
1725607152.880,0.000,0.000
1725607152.890,0.000,0.000
1725607152.900,0.000,0.000
1725607152.910,0.000,0.000
1725607152.920,0.000,0.000
1725607152.930,0.000,0.000
1725607152.940,0.000,0.000
1725607152.950,0.000,0.000
1725607152.960,0.000,0.000
1725607152.970,0.000,0.000
1725607152.980,0.000,0.000
1725607152.990,0.000,0.000
1725607153.000,0.000,0.000
1725607153.010,0.000,0.000
1725607153.020,0.000,0.000
1725607153.030,0.000,0.000
1725607153.040,0.000,0.000
1725607153.050,0.000,0.000
1725607153.060,0.000,0.000
1725607153.070,0.000,0.000
1725607153.080,0.000,0.000
1725607153.090,0.000,0.000
1725607153.100,0.000,0.000
1725607153.110,0.000,0.000
1725607153.120,0.000,0.000
1725607153.130,0.000,0.000
1725607153.140,0.000,0.000
1725607153.150,0.000,0.000
1725607153.160,0.000,0.000
1725607153.170,0.000,0.000
1725607153.180,0.000,0.000
1725607153.190,0.000,0.000
1725607153.200,0.000,0.000
1725607153.210,0.000,0.000
1725607153.220,0.000,0.000
1725607153.230,0.000,0.000
1725607153.240,0.000,0.000
1725607153.250,0.000,0.000
1725607153.260,0.000,0.000
1725607153.270,0.000,0.000
1725607153.280,0.000,0.000
1725607153.290,0.000,0.000
1725607153.300,0.000,0.000
1725607153.310,0.000,0.000
1725607153.320,0.000,0.000
1725607153.330,0.000,0.000
1725607153.340,0.000,0.000
1725607153.350,0.000,0.000
1725607153.360,0.000,0.000
1725607153.370,0.000,0.000
1725607153.380,0.000,0.000
1725607153.390,0.000,0.000
1725607153.400,0.000,0.000
1725607153.410,0.000,0.000
1725607153.420,0.000,0.000
1725607153.430,0.000,0.000
1725607153.440,0.000,0.000
1725607153.450,0.000,0.000
1725607153.460,0.000,0.000
1725607153.470,0.000,0.000
1725607153.480,0.000,0.000
1725607153.490,0.000,0.000
1725607153.500,0.000,0.000
1725607153.510,0.000,0.000
1725607153.520,0.000,0.000
1725607153.530,0.000,0.000
1725607153.540,0.000,0.000
1725607153.550,0.000,0.000
1725607153.560,0.000,0.000
1725607153.570,0.000,0.000
1725607153.580,0.000,0.000
1725607153.590,0.000,0.000
1725607153.600,0.000,0.000
1725607153.610,0.000,0.000
1725607153.620,0.000,0.000
1725607153.630,0.000,0.000
1725607153.640,0.000,0.000
1725607153.650,0.000,0.000
1725607153.660,0.000,0.000
1725607153.670,0.000,0.000
1725607153.680,0.000,0.000
1725607153.690,0.000,0.000
1725607153.700,0.000,0.000
1725607153.710,0.000,0.000
1725607153.720,0.000,0.000
1725607153.730,0.000,0.000
1725607153.740,0.000,0.000
1725607153.750,0.000,0.000
1725607153.760,0.000,0.000
1725607153.770,0.000,0.000
1725607153.780,0.000,0.000
1725607153.790,0.000,0.000
1725607153.800,0.000,0.000
1725607153.810,0.000,0.000
1725607153.820,0.000,0.000
1725607153.830,0.000,0.000
1725607153.840,0.000,0.000
1725607153.850,0.000,0.000
1725607153.860,0.000,0.000
1725607153.870,0.000,0.000
1725607153.880,0.000,0.000
1725607153.890,0.000,0.000
1725607153.900,0.000,0.000
1725607153.910,0.000,0.000
1725607153.920,0.000,0.000
1725607153.930,0.000,0.000
1725607153.940,0.000,0.000
1725607153.950,0.000,0.000
1725607153.960,0.000,0.000
1725607153.970,0.000,0.000
1725607153.980,0.000,0.000
1725607153.990,0.000,0.000
1725607154.000,0.000,0.000
1725607154.010,0.000,0.000
1725607154.020,0.000,0.000
1725607154.030,0.000,0.000
1725607154.040,0.000,0.000
1725607154.050,0.000,0.000
1725607154.060,0.000,0.000
1725607154.070,0.000,0.000
1725607154.080,0.000,0.000
1725607154.090,0.000,0.000
1725607154.100,0.000,0.000
1725607154.110,0.000,0.000
1725607154.120,0.000,0.000
1725607154.130,0.000,0.000
1725607154.140,0.000,0.000
1725607154.150,0.000,0.000
1725607154.160,0.000,0.000
1725607154.170,0.000,0.000
1725607154.180,0.000,0.000
1725607154.190,0.000,0.000
1725607154.200,0.000,0.000
1725607154.210,0.000,0.000
1725607154.220,0.000,0.000
1725607154.230,0.000,0.000
1725607154.240,0.000,0.000
1725607154.250,0.000,0.000
1725607154.260,0.000,0.000
1725607154.270,0.000,0.000
1725607154.280,0.000,0.000
1725607154.290,0.000,0.000
1725607154.300,0.000,0.000
1725607154.310,0.000,0.000
1725607154.320,0.000,0.000
1725607154.330,0.000,0.000
1725607154.340,0.000,0.000
1725607154.350,0.000,0.000
1725607154.360,0.000,0.000
1725607154.370,0.000,0.000
1725607154.380,0.000,0.000
1725607154.390,0.000,0.000
1725607154.400,0.000,0.000
1725607154.410,0.000,0.000
1725607154.420,0.000,0.000
1725607154.430,0.000,0.000
1725607154.440,0.000,0.000
1725607154.450,0.000,0.000
1725607154.460,0.000,0.000
1725607154.470,0.000,0.000
1725607154.480,0.000,0.000
1725607154.490,0.000,0.000
1725607154.500,0.000,0.000
1725607154.510,0.000,0.000
1725607154.520,0.000,0.000
1725607154.530,0.000,0.000
1725607154.540,0.000,0.000
1725607154.550,0.000,0.000
1725607154.560,0.000,0.000
1725607154.570,0.000,0.000
1725607154.580,0.000,0.000
1725607154.590,0.000,0.000
1725607154.600,0.000,0.000
1725607154.610,0.000,0.000
1725607154.620,0.000,0.000
1725607154.630,0.000,0.000
1725607154.640,0.000,0.000
1725607154.650,0.000,0.000
1725607154.660,0.000,0.000
1725607154.670,0.000,0.000
1725607154.680,0.000,0.000
1725607154.690,0.000,0.000
1725607154.700,0.000,0.000
1725607154.710,0.000,0.000
1725607154.720,0.000,0.000
1725607154.730,0.000,0.000
1725607154.740,0.000,0.000
1725607154.750,0.000,0.000
1725607154.760,0.000,0.000
1725607154.770,0.000,0.000
1725607154.780,0.000,0.000
1725607154.790,0.000,0.000
1725607154.800,0.000,0.000
1725607154.810,0.000,0.000
1725607154.820,0.000,0.000
1725607154.830,0.000,0.000
1725607154.840,0.000,0.000
1725607154.850,0.000,0.000
1725607154.860,0.000,0.000
1725607154.870,0.000,0.000
1725607154.880,0.000,0.000
1725607154.890,0.000,0.000
1725607154.900,0.000,0.000
1725607154.910,0.000,0.000
1725607154.920,0.000,0.000
1725607154.930,0.000,0.000
1725607154.940,0.000,0.000
1725607154.950,0.000,0.000
1725607154.960,0.000,0.000
1725607154.970,0.000,0.000
1725607154.980,0.000,0.000
1725607154.990,0.000,0.000
1725607155.000,0.000,0.000
1725607155.010,0.000,0.000
1725607155.020,0.000,0.000
1725607155.030,0.000,0.000
1725607155.040,0.000,0.000
1725607155.050,0.000,0.000
1725607155.060,0.000,0.000
1725607155.070,0.000,0.000
1725607155.080,0.000,0.000
1725607155.090,0.000,0.000
1725607155.100,0.000,0.000
1725607155.110,0.000,0.000
1725607155.120,0.000,0.000
1725607155.130,0.000,0.000
1725607155.140,0.000,0.000
1725607155.150,0.000,0.000
1725607155.160,0.000,0.000
1725607155.170,0.000,0.000
1725607155.180,0.000,0.000
1725607155.190,0.000,0.000
1725607155.200,0.000,0.000
1725607155.210,0.000,0.000
1725607155.220,0.000,0.000
1725607155.230,0.000,0.000
1725607155.240,0.000,0.000
1725607155.250,0.000,0.000
1725607155.260,0.000,0.000
1725607155.270,0.000,0.000
1725607155.280,0.000,0.000
1725607155.290,0.000,0.000
1725607155.300,0.000,0.000
1725607155.310,0.000,0.000
1725607155.320,0.000,0.000
1725607155.330,0.000,0.000
1725607155.340,0.000,0.000
1725607155.350,0.000,0.000
1725607155.360,0.000,0.000
1725607155.370,0.000,0.000
1725607155.380,0.000,0.000
1725607155.390,0.000,0.000
1725607155.400,0.000,0.000
1725607155.410,0.000,0.000
1725607155.420,0.000,0.000
1725607155.430,0.000,0.000
1725607155.440,0.000,0.000
1725607155.450,0.000,0.000
1725607155.460,0.000,0.000
1725607155.470,0.000,0.000
1725607155.480,0.000,0.000
1725607155.490,0.000,0.000
1725607155.500,0.000,0.000
1725607155.510,0.000,0.000
1725607155.520,0.000,0.000
1725607155.530,0.000,0.000
1725607155.540,0.000,0.000
1725607155.550,0.000,0.000
1725607155.560,0.000,0.000
1725607155.570,0.000,0.000
1725607155.580,0.000,0.000
1725607155.590,0.000,0.000
1725607155.600,0.000,0.000
1725607155.610,0.000,0.000
1725607155.620,0.000,0.000
1725607155.630,0.000,0.000
1725607155.640,0.000,0.000
1725607155.650,0.000,0.000
1725607155.660,0.000,0.000
1725607155.670,0.000,0.000
1725607155.680,0.000,0.000
1725607155.690,0.000,0.000
1725607155.700,0.000,0.000
1725607155.710,0.000,0.000
1725607155.720,0.000,0.000
1725607155.730,0.000,0.000
1725607155.740,0.000,0.000
1725607155.750,0.000,0.000
1725607155.760,0.000,0.000
1725607155.770,0.000,0.000
1725607155.780,0.000,0.000
1725607155.790,0.000,0.000
1725607155.800,0.000,0.000
1725607155.810,0.000,0.000
1725607155.820,0.000,0.000
1725607155.830,0.000,0.000
1725607155.840,0.000,0.000
1725607155.850,0.000,0.000
1725607155.860,0.000,0.000
1725607155.870,0.000,0.000
1725607155.880,0.000,0.000
1725607155.890,0.000,0.000
1725607155.900,0.000,0.000
1725607155.910,0.000,0.000
1725607155.920,0.000,0.000
1725607155.930,0.000,0.000
1725607155.940,0.000,0.000
1725607155.950,0.000,0.000
1725607155.960,0.000,0.000
1725607155.970,0.000,0.000
1725607155.980,0.000,0.000
1725607155.990,0.000,0.000
1725607156.000,0.000,0.000
1725607156.010,0.000,0.000
1725607156.020,0.000,0.000
1725607156.030,0.000,0.000
1725607156.040,0.000,0.000
1725607156.050,0.000,0.000
1725607156.060,0.000,0.000
1725607156.070,0.000,0.000
1725607156.080,0.000,0.000
1725607156.090,0.000,0.000
1725607156.100,0.000,0.000
1725607156.110,0.000,0.000
1725607156.120,0.000,0.000
1725607156.130,0.000,0.000
1725607156.140,0.000,0.000
1725607156.150,0.000,0.000
1725607156.160,0.000,0.000
1725607156.170,0.000,0.000
1725607156.180,0.000,0.000
1725607156.190,0.000,0.000
1725607156.200,0.000,0.000
1725607156.210,0.000,0.000
1725607156.220,0.000,0.000
1725607156.230,0.000,0.000
1725607156.240,0.000,0.000
1725607156.250,0.000,0.000
1725607156.260,0.000,0.000
1725607156.270,0.000,0.000
1725607156.280,0.000,0.000
1725607156.290,0.000,0.000
1725607156.300,0.000,0.000
1725607156.310,0.000,0.000
1725607156.320,0.000,0.000
1725607156.330,0.000,0.000
1725607156.340,0.000,0.000
1725607156.350,0.000,0.000
1725607156.360,0.000,0.000
1725607156.370,0.000,0.000
1725607156.380,0.000,0.000
1725607156.390,0.000,0.000
1725607156.400,0.000,0.000
1725607156.410,0.000,0.000
1725607156.420,0.000,0.000
1725607156.430,0.000,0.000
1725607156.440,0.000,0.000
1725607156.450,0.000,0.000
1725607156.460,0.000,0.000
1725607156.470,0.000,0.000
1725607156.480,0.000,0.000
1725607156.490,0.000,0.000
1725607156.500,0.000,0.000
1725607156.510,0.000,0.000
1725607156.520,0.000,0.000
1725607156.530,0.000,0.000
1725607156.540,0.000,0.000
1725607156.550,0.000,0.000
